Date,Location,Unemployment Rate,Unemployment ('000s),Sector
2021-07,Canada,5.2,40.4,"Business, building and other support services"
2021-08,Canada,5.0,38.0,"Business, building and other support services"
2021-09,Canada,4.5,33.2,"Business, building and other support services"
2021-10,Canada,6.6,47.5,"Business, building and other support services"
2021-11,Canada,5.9,43.3,"Business, building and other support services"
2021-12,Canada,5.9,42.5,"Business, building and other support services"
2022-01,Canada,7.8,54.5,"Business, building and other support services"
2022-02,Canada,7.2,51.4,"Business, building and other support services"
2022-03,Canada,6.7,47.5,"Business, building and other support services"
2022-04,Canada,5.0,34.3,"Business, building and other support services"
2022-05,Canada,5.6,41.7,"Business, building and other support services"
2022-06,Canada,3.5,26.9,"Business, building and other support services"
2022-07,Canada,3.1,24.2,"Business, building and other support services"
2022-08,Canada,4.3,33.0,"Business, building and other support services"
2022-09,Canada,4.6,34.4,"Business, building and other support services"
2022-10,Canada,4.5,32.9,"Business, building and other support services"
2022-11,Canada,4.5,32.9,"Business, building and other support services"
2022-12,Canada,5.8,42.1,"Business, building and other support services"
2023-01,Canada,6.0,42.6,"Business, building and other support services"
2023-02,Canada,5.6,39.2,"Business, building and other support services"
2023-03,Canada,7.8,58.7,"Business, building and other support services"
2023-04,Canada,7.9,58.8,"Business, building and other support services"
2023-05,Canada,5.6,40.7,"Business, building and other support services"
2023-06,Canada,6.1,45.8,"Business, building and other support services"
2023-07,Canada,6.0,46.4,"Business, building and other support services"
2023-08,Canada,5.0,37.9,"Business, building and other support services"
2023-09,Canada,4.9,36.5,"Business, building and other support services"
2023-10,Canada,5.2,38.2,"Business, building and other support services"
2023-11,Canada,5.5,40.0,"Business, building and other support services"
2023-12,Canada,5.9,41.1,"Business, building and other support services"
2024-01,Canada,7.0,49.4,"Business, building and other support services"
2024-02,Canada,8.3,58.5,"Business, building and other support services"
2024-03,Canada,8.2,58.5,"Business, building and other support services"
2017-01,Canada,2.1,27.7,Educational services
2017-02,Canada,1.5,20.7,Educational services
2017-03,Canada,2.3,31.2,Educational services
2017-04,Canada,1.5,20.0,Educational services
2017-05,Canada,2.7,35.7,Educational services
2017-06,Canada,2.9,39.1,Educational services
2017-07,Canada,9.8,112.9,Educational services
2017-08,Canada,15.3,185.3,Educational services
2017-09,Canada,2.6,33.8,Educational services
2017-10,Canada,1.7,22.8,Educational services
2017-11,Canada,1.3,18.2,Educational services
2017-12,Canada,1.7,23.0,Educational services
2018-01,Canada,1.5,20.0,Educational services
2018-02,Canada,1.3,18.0,Educational services
2018-03,Canada,2.5,34.5,Educational services
2018-04,Canada,1.6,21.2,Educational services
2018-05,Canada,2.2,29.8,Educational services
2018-06,Canada,2.5,33.8,Educational services
2018-07,Canada,9.2,109.5,Educational services
2018-08,Canada,14.8,187.7,Educational services
2018-09,Canada,2.3,31.4,Educational services
2018-10,Canada,2.0,27.2,Educational services
2018-11,Canada,1.4,19.5,Educational services
2018-12,Canada,1.5,20.5,Educational services
2019-01,Canada,1.5,21.1,Educational services
2019-02,Canada,1.8,25.5,Educational services
2019-03,Canada,2.4,34.0,Educational services
2019-04,Canada,2.3,32.6,Educational services
2019-05,Canada,3.1,43.1,Educational services
2019-06,Canada,3.0,42.2,Educational services
2019-07,Canada,8.8,105.3,Educational services
2019-08,Canada,15.4,199.3,Educational services
2019-09,Canada,2.6,36.1,Educational services
2019-10,Canada,2.2,31.8,Educational services
2019-11,Canada,1.7,24.5,Educational services
2019-12,Canada,1.6,22.6,Educational services
2020-01,Canada,1.5,21.4,Educational services
2020-02,Canada,1.7,25.1,Educational services
2020-03,Canada,7.1,97.1,Educational services
2020-04,Canada,8.1,109.2,Educational services
2020-05,Canada,7.9,108.1,Educational services
2020-06,Canada,9.2,128.0,Educational services
2020-07,Canada,13.1,160.6,Educational services
2020-08,Canada,20.2,272.8,Educational services
2020-09,Canada,4.0,58.4,Educational services
2020-10,Canada,3.2,49.1,Educational services
2020-11,Canada,3.2,49.1,Educational services
2020-12,Canada,2.8,42.5,Educational services
2021-01,Canada,3.3,49.3,Educational services
2021-02,Canada,2.8,43.4,Educational services
2021-03,Canada,2.5,38.8,Educational services
2021-04,Canada,2.6,40.1,Educational services
2021-05,Canada,3.0,45.5,Educational services
2021-06,Canada,3.5,53.2,Educational services
2021-07,Canada,10.4,138.2,Educational services
2021-08,Canada,16.0,228.3,Educational services
2021-09,Canada,2.2,33.2,Educational services
2021-10,Canada,1.5,23.9,Educational services
2021-11,Canada,1.5,23.0,Educational services
2021-12,Canada,1.1,16.4,Educational services
2022-01,Canada,3.2,49.5,Educational services
2022-02,Canada,1.1,16.9,Educational services
2022-03,Canada,2.8,43.7,Educational services
2022-04,Canada,1.7,26.2,Educational services
2022-05,Canada,2.1,33.2,Educational services
2022-06,Canada,2.1,32.8,Educational services
2022-07,Canada,9.3,124.4,Educational services
2022-08,Canada,16.6,232.4,Educational services
2022-09,Canada,2.5,37.1,Educational services
2022-10,Canada,1.8,27.4,Educational services
2022-11,Canada,1.8,28.5,Educational services
2022-12,Canada,1.5,23.1,Educational services
2023-01,Canada,1.4,22.2,Educational services
2023-02,Canada,0.9,14.1,Educational services
2023-03,Canada,1.9,30.3,Educational services
2023-04,Canada,1.1,17.8,Educational services
2023-05,Canada,1.9,30.1,Educational services
2023-06,Canada,2.4,38.1,Educational services
2023-07,Canada,8.0,106.7,Educational services
2023-08,Canada,14.6,205.7,Educational services
2023-09,Canada,2.6,41.7,Educational services
2023-10,Canada,1.6,25.0,Educational services
2023-11,Canada,1.8,28.7,Educational services
2023-12,Canada,1.8,28.8,Educational services
2024-01,Canada,1.5,24.3,Educational services
2024-02,Canada,1.2,20.2,Educational services
2024-03,Canada,2.1,34.0,Educational services
2017-01,Canada,1.9,46.1,Health care and social assistance
2017-02,Canada,1.7,38.8,Health care and social assistance
2017-03,Canada,1.4,33.2,Health care and social assistance
2017-04,Canada,1.8,42.5,Health care and social assistance
2017-05,Canada,1.9,46.3,Health care and social assistance
2017-06,Canada,1.6,39.7,Health care and social assistance
2017-07,Canada,1.7,41.0,Health care and social assistance
2017-08,Canada,1.8,44.2,Health care and social assistance
2017-09,Canada,1.8,43.9,Health care and social assistance
2017-10,Canada,1.7,39.7,Health care and social assistance
2017-11,Canada,1.8,42.4,Health care and social assistance
2017-12,Canada,1.6,39.3,Health care and social assistance
2018-01,Canada,1.6,39.3,Health care and social assistance
2018-02,Canada,1.2,29.5,Health care and social assistance
2018-03,Canada,1.6,39.4,Health care and social assistance
2018-04,Canada,1.5,36.2,Health care and social assistance
2018-05,Canada,2.0,47.9,Health care and social assistance
2018-06,Canada,2.1,50.3,Health care and social assistance
2018-07,Canada,1.7,42.5,Health care and social assistance
2018-08,Canada,2.2,55.4,Health care and social assistance
2018-09,Canada,1.8,44.5,Health care and social assistance
2018-10,Canada,1.4,34.7,Health care and social assistance
2018-11,Canada,1.7,41.5,Health care and social assistance
2018-12,Canada,1.6,40.6,Health care and social assistance
2019-01,Canada,1.8,44.1,Health care and social assistance
2019-02,Canada,1.5,37.6,Health care and social assistance
2019-03,Canada,1.6,39.2,Health care and social assistance
2019-04,Canada,1.6,38.7,Health care and social assistance
2019-05,Canada,1.8,44.4,Health care and social assistance
2019-06,Canada,1.7,42.3,Health care and social assistance
2019-07,Canada,1.6,40.9,Health care and social assistance
2019-08,Canada,1.8,47.0,Health care and social assistance
2019-09,Canada,1.4,35.1,Health care and social assistance
2019-10,Canada,1.4,36.7,Health care and social assistance
2019-11,Canada,1.3,33.7,Health care and social assistance
2019-12,Canada,1.2,30.2,Health care and social assistance
2020-01,Canada,1.4,36.4,Health care and social assistance
2020-02,Canada,1.3,33.3,Health care and social assistance
2020-03,Canada,4.6,114.1,Health care and social assistance
2020-04,Canada,7.3,174.3,Health care and social assistance
2020-05,Canada,7.0,169.5,Health care and social assistance
2020-06,Canada,4.3,108.1,Health care and social assistance
2020-07,Canada,4.1,104.1,Health care and social assistance
2020-08,Canada,4.1,103.4,Health care and social assistance
2020-09,Canada,2.9,71.8,Health care and social assistance
2020-10,Canada,2.8,68.9,Health care and social assistance
2020-11,Canada,2.4,61.4,Health care and social assistance
2020-12,Canada,2.7,68.9,Health care and social assistance
2021-01,Canada,2.4,61.0,Health care and social assistance
2021-02,Canada,2.6,65.5,Health care and social assistance
2021-03,Canada,2.5,63.7,Health care and social assistance
2021-04,Canada,2.0,50.1,Health care and social assistance
2021-05,Canada,1.9,48.3,Health care and social assistance
2021-06,Canada,1.9,49.7,Health care and social assistance
2021-07,Canada,1.9,49.3,Health care and social assistance
2021-08,Canada,2.7,70.3,Health care and social assistance
2021-09,Canada,1.7,42.7,Health care and social assistance
2021-10,Canada,1.4,36.8,Health care and social assistance
2021-11,Canada,1.7,43.4,Health care and social assistance
2021-12,Canada,1.3,34.6,Health care and social assistance
2022-01,Canada,2.2,57.5,Health care and social assistance
2022-02,Canada,1.5,39.8,Health care and social assistance
2022-03,Canada,1.8,48.6,Health care and social assistance
2022-04,Canada,1.8,48.3,Health care and social assistance
2022-05,Canada,1.5,39.2,Health care and social assistance
2022-06,Canada,1.6,41.9,Health care and social assistance
2022-07,Canada,1.6,42.6,Health care and social assistance
2022-08,Canada,2.0,54.2,Health care and social assistance
2022-09,Canada,1.7,45.7,Health care and social assistance
2022-10,Canada,1.5,40.7,Health care and social assistance
2022-11,Canada,1.4,38.3,Health care and social assistance
2022-12,Canada,1.6,41.0,Health care and social assistance
2023-01,Canada,1.5,39.7,Health care and social assistance
2023-02,Canada,1.4,36.6,Health care and social assistance
2023-03,Canada,1.4,36.2,Health care and social assistance
2023-04,Canada,1.6,43.8,Health care and social assistance
2023-05,Canada,1.7,45.5,Health care and social assistance
2023-06,Canada,2.0,55.2,Health care and social assistance
2023-07,Canada,1.7,48.1,Health care and social assistance
2023-08,Canada,2.1,57.2,Health care and social assistance
2023-09,Canada,1.6,43.5,Health care and social assistance
2023-10,Canada,1.9,52.1,Health care and social assistance
2023-11,Canada,1.6,43.5,Health care and social assistance
2023-12,Canada,1.4,38.2,Health care and social assistance
2024-01,Canada,1.4,39.4,Health care and social assistance
2024-02,Canada,1.9,53.7,Health care and social assistance
2024-03,Canada,1.8,50.9,Health care and social assistance
2017-01,Canada,6.5,52.1,"Information, culture and recreation"
2017-02,Canada,7.1,56.3,"Information, culture and recreation"
2017-03,Canada,5.6,44.1,"Information, culture and recreation"
2017-04,Canada,6.0,46.9,"Information, culture and recreation"
2017-05,Canada,6.0,49.0,"Information, culture and recreation"
2017-06,Canada,4.9,40.1,"Information, culture and recreation"
2017-07,Canada,4.2,37.4,"Information, culture and recreation"
2017-08,Canada,5.3,47.5,"Information, culture and recreation"
2017-09,Canada,6.1,50.0,"Information, culture and recreation"
2017-10,Canada,5.8,47.2,"Information, culture and recreation"
2017-11,Canada,5.2,41.4,"Information, culture and recreation"
2017-12,Canada,6.7,54.1,"Information, culture and recreation"
2018-01,Canada,6.5,52.8,"Information, culture and recreation"
2018-02,Canada,6.2,48.8,"Information, culture and recreation"
2018-03,Canada,6.7,53.8,"Information, culture and recreation"
2018-04,Canada,5.7,45.1,"Information, culture and recreation"
2018-05,Canada,4.9,40.1,"Information, culture and recreation"
2018-06,Canada,5.7,48.5,"Information, culture and recreation"
2018-07,Canada,3.6,32.6,"Information, culture and recreation"
2018-08,Canada,3.8,33.4,"Information, culture and recreation"
2018-09,Canada,5.5,44.8,"Information, culture and recreation"
2018-10,Canada,4.5,35.8,"Information, culture and recreation"
2018-11,Canada,4.9,38.1,"Information, culture and recreation"
2018-12,Canada,5.0,38.6,"Information, culture and recreation"
2019-01,Canada,6.4,49.9,"Information, culture and recreation"
2019-02,Canada,6.5,51.6,"Information, culture and recreation"
2019-03,Canada,6.8,54.1,"Information, culture and recreation"
2019-04,Canada,7.0,57.1,"Information, culture and recreation"
2019-05,Canada,7.4,62.8,"Information, culture and recreation"
2019-06,Canada,5.6,49.2,"Information, culture and recreation"
2019-07,Canada,4.7,44.5,"Information, culture and recreation"
2019-08,Canada,4.0,37.3,"Information, culture and recreation"
2019-09,Canada,4.9,39.1,"Information, culture and recreation"
2019-10,Canada,4.2,32.9,"Information, culture and recreation"
2019-11,Canada,5.9,46.2,"Information, culture and recreation"
2019-12,Canada,5.3,41.6,"Information, culture and recreation"
2020-01,Canada,5.1,39.9,"Information, culture and recreation"
2020-02,Canada,6.2,49.3,"Information, culture and recreation"
2020-03,Canada,14.1,103.4,"Information, culture and recreation"
2020-04,Canada,19.3,132.2,"Information, culture and recreation"
2020-05,Canada,21.3,158.5,"Information, culture and recreation"
2020-06,Canada,21.3,183.0,"Information, culture and recreation"
2020-07,Canada,16.3,145.0,"Information, culture and recreation"
2020-08,Canada,14.2,123.4,"Information, culture and recreation"
2020-09,Canada,10.9,87.4,"Information, culture and recreation"
2020-10,Canada,11.4,88.9,"Information, culture and recreation"
2020-11,Canada,9.3,67.1,"Information, culture and recreation"
2020-12,Canada,11.6,83.0,"Information, culture and recreation"
2021-01,Canada,15.4,111.6,"Information, culture and recreation"
2021-02,Canada,13.4,96.7,"Information, culture and recreation"
2021-03,Canada,10.5,78.3,"Information, culture and recreation"
2021-04,Canada,9.0,64.2,"Information, culture and recreation"
2021-05,Canada,9.5,71.5,"Information, culture and recreation"
2021-06,Canada,7.3,58.3,"Information, culture and recreation"
2021-07,Canada,5.4,46.7,"Information, culture and recreation"
2021-08,Canada,5.0,43.3,"Information, culture and recreation"
2021-09,Canada,5.6,43.8,"Information, culture and recreation"
2021-10,Canada,5.0,39.7,"Information, culture and recreation"
2021-11,Canada,6.3,50.2,"Information, culture and recreation"
2021-12,Canada,6.1,48.4,"Information, culture and recreation"
2022-01,Canada,11.7,92.7,"Information, culture and recreation"
2022-02,Canada,5.9,48.9,"Information, culture and recreation"
